node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until
10012299,PIMURA L.L.C.,PIMURA L.L.C.,,NEV,Nevada,,"CRA 43A NO. 1 - 50, TORRE PROTECCION, OFICINA 852, MEDELLIN, COLOMBIA MEDELLIN COLOMBIA",122025,05-AUG-2011,,,,Active,Mossack Fonseca,E044692011-3,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10012566,Pacific Wind Capital, Ltd,Pacific Wind Capital, Ltd,,ANG,British Anguilla,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,2003728,27-MAR-2015,,,,Active,Mossack Fonseca,2346123,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10012777,CALCORE CORP.,CALCORE CORP.,,ANG,British Anguilla,,MARIA CAROLINA RESTREPO CAÃ‘AVERA CARRERA 11 NO. 94 â€“ 47 OFICINA 702 BOGOTÃ â€“ COLOMBIA BOGOTA COLOMBIA,2003711,04-FEB-2015,,,,Active,Mossack Fonseca,2341199,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10012996,WOOLSEY ENTERPRISES S.A.,WOOLSEY ENTERPRISES S.A.,,PMA,Panama,,"INVERSIONES SENECA LTDA. CARRERA 13 NO. 38-47, OFICINA 305 SANTAFE DE BOGOTA, D.C. COLOMBIA",15586,02-JAN-1996,27-AUG-1998,02-APR-1997,,Bad debt account,Mossack Fonseca,25,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013031,PRATT ASSOCIATES CORP.,PRATT ASSOCIATES CORP.,,PMA,Panama,,"R & ASOCIADOS ABOGADOS U.N. CARRERA 5, NO.16-13, OFICINA 201, SANTAFE DE BOGOTA D.C.  COLOMBIA **S.I.**",19386,16-JUN-2000,05-JUL-2004,30-JUN-2005,,Defaulted,Mossack Fonseca,51,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013235,CANNESBILL ASSOCIATES S.A.,CANNESBILL ASSOCIATES S.A.,,PMA,Panama,,"R & ASOCIADOS ABOGADOS U.N. CARRERA 5, NO.16-13, OFICINA 201, SANTAFE DE BOGOTA D.C.  COLOMBIA **S.I.**",19410,21-JUN-2000,05-JUL-2004,30-JUN-2005,,Defaulted,Mossack Fonseca,1,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013257,Atlantic Stream Ventures, Ltd,Atlantic Stream Ventures, Ltd,,ANG,British Anguilla,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,2003729,27-MAR-2015,,,,Active,Mossack Fonseca,2346118,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013401,WOLKEN CORP.,WOLKEN CORP.,,ANG,British Anguilla,,GLORIA PATRICIA JARAMILLO ARISTIZÃBAL  CARRERA 30 # 17 SUR-26, INTERIOR 602.  MEDELLÃN - COLOMBIA,2003979,29-JUL-2015,,,,Active,Mossack Fonseca,2360718,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013442,DALEBRIDGE INVESTMENTS S.A.,DALEBRIDGE INVESTMENTS S.A.,,ANG,British Anguilla,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,2001181,08-FEB-2011,20-MAR-2014,28-SEP-2013,,Dissolved,Mossack Fonseca,2177201,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013620,GLYNHILL LIMITED,GLYNHILL LIMITED,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003341,15-JUL-2014,,,,Active,Mossack Fonseca,2318227,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013625,PITCHFORK LIMITED,PITCHFORK LIMITED,,ANG,British Anguilla,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,2003335,28-JUL-2014,,,,Active,Mossack Fonseca,2319323,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013884,SERKUT INVESTMENTS, S.A.,SERKUT INVESTMENTS, S.A.,,PMA,Panama,,SR. WALDEMAR KUTNER CALLE 10 SUR 51-100 BARRIO GUAYABAL MEDELLIN COLOMBIA,19227,25-APR-2000,,,,Active,Mossack Fonseca,18,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013896,KEEVILE HOLDINGS INC.,KEEVILE HOLDINGS INC.,,ANG,British Anguilla,,RICARDO SABOGAL & CIA LTDA CRA 12 NO 70-31 COLOMBIA, BOGOTA,2002421,03-JAN-2013,,,,Active,Mossack Fonseca,2259585,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10013961,WALKER CAPITAL LTD.,WALKER CAPITAL LTD.,,ANG,British Anguilla,,JUAN ESTEBAN ARELLANO CARRERA 14 #93-40 OFICINA 302-303 BOGOTÃ COLOMBIA,2000418,20-MAY-2008,,,,Active,Mossack Fonseca,2123195,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014028,HELMSLEY CORPORATION,HELMSLEY CORPORATION,,ANG,British Anguilla,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,2003269,11-JUN-2014,,,,Active,Mossack Fonseca,2314841,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014093,WELLEND LIMITED,WELLEND LIMITED,,ANG,British Anguilla,,CAÃ‘ON & CAÃ‘ON ASESORES TRIBUTARIOS CALLE 99 NO 7 A - 77  OFICINA 405 BOGOTA COLOMBIA,2003130,04-APR-2014,,,,Active,Mossack Fonseca,2310153,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014144,TANWILL BUSINESS S.A.,TANWILL BUSINESS S.A.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003321,08-JUL-2014,,,,Active,Mossack Fonseca,2317552,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014145,KENTISH GROUP INC.,KENTISH GROUP INC.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003323,08-JUL-2014,,,,Active,Mossack Fonseca,2317571,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014226,HILLSDALE CORPORATION,HILLSDALE CORPORATION,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003342,15-JUL-2014,,,,Active,Mossack Fonseca,2318232,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014229,FLAIR INCORPORATED,FLAIR INCORPORATED,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003347,16-JUL-2014,,,,Active,Mossack Fonseca,2318532,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014235,JILMAR INC.,JILMAR INC.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003349,16-JUL-2014,,,,Active,Mossack Fonseca,2318546,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014241,KINGSTON INTERNATIONAL LIMITED,KINGSTON INTERNATIONAL LIMITED,,ANG,British Anguilla,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,2003371,29-JUL-2014,,,,Active,Mossack Fonseca,2319472,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014461,DANWORTH S.A.,DANWORTH S.A.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2004024,04-AUG-2015,,,,Active,Mossack Fonseca,2361528,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014496,BELMONT LTD.,BELMONT LTD.,,ANG,British Anguilla,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,2004047,19-AUG-2015,,,,Active,Mossack Fonseca,2362749,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10014568,SENTOSA LIMITED,SENTOSA LIMITED,,ANG,British Anguilla,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,2003367,29-JUL-2014,,,,Active,Mossack Fonseca,2319467,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015316,S.C.I. (UNIVERSAL), CORP.,S.C.I. (UNIVERSAL), CORP.,,PMA,Panama,,SR. EDGAR JONES APARTADO AEREO AA101246 BOGOTA 10 COLOMBIA,1807,15-OCT-1979,22-JUN-1990,15-JAN-1981,,Trash company,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015717,CYPRESS INTERNATIONAL CORP,CYPRESS INTERNATIONAL CORP,,ANG,British Anguilla,,"JULIANA RESTREPO HERON CALLE 12 SUR 25-15, MALL COMPLEX LOS BALSOS, INTERIOR 224 MEDELLÃN COLOMBIA",2002930,06-DEC-2013,,,,Active,Mossack Fonseca,2299799,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015718,ALPINE TRADING LTD.,ALPINE TRADING LTD.,,ANG,British Anguilla,,"JULIANA RESTREPO HERON CALLE 12 SUR 25-15, MALL COMPLEX LOS BALSOS, INTERIOR 224 MEDELLÃN COLOMBIA",2002931,06-DEC-2013,,,,Active,Mossack Fonseca,2299806,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015779,ARCAX INC,ARCAX INC,,ANG,British Anguilla,,ELVIA JIMENEZ DE URREA CRA. 43 A NO. 1 A SUR 29 OF 302 MEDELLÃN ANTIOQUIA, COLOMBIA,2003394,19-AUG-2014,,,,Active,Mossack Fonseca,2320783,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015906,ZAIRA BUSINESS LIMITED,ZAIRA BUSINESS LIMITED,,ANG,British Anguilla,,RODRIGO URIBE LARGACHA CARRERA 51 N 79-34 OFC 501  EDIFICIO EXECUTIVE TRADE CENTER BARRANQUILLA - COLOMBIA,2003084,11-MAR-2014,02-OCT-2015,28-SEP-2015,,Defaulted,Mossack Fonseca,2307893,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10015987,ALVIN DEVELOPMENT INC.,ALVIN DEVELOPMENT INC.,,PMA,Panama,,"R & ASOCIADOS ABOGADOS U.N. CARRERA 5, NO.16-13, OFICINA 201, SANTAFE DE BOGOTA D.C.  COLOMBIA **S.I.**",19385,16-JUN-2000,05-JUL-2004,30-JUN-2005,,Defaulted,Mossack Fonseca,67,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016009,JUNE GLOBAL LLP,JUNE GLOBAL LLP,,UK,United Kingdom,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,1100272,14-AUG-2014,,,,Active,Mossack Fonseca,OC394812,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016010,Rushmore Engineering LLP,Rushmore Engineering LLP,,UK,United Kingdom,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,1100348,28-AUG-2015,,,,Active,Mossack Fonseca,OC0000,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016050,CRESSWELL TECHNOLOGY LLP,CRESSWELL TECHNOLOGY LLP,,UK,United Kingdom,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,1100269,04-AUG-2014,,,,Active,Mossack Fonseca,OC394597,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016051,SEFTON PARK LLP,SEFTON PARK LLP,,UK,United Kingdom,,MARIA CAROLINA RESTREPO CAÃ‘AVERA CARRERA 11 NO. 94 â€“ 47 OFICINA 702 BOGOTÃ â€“ COLOMBIA BOGOTA COLOMBIA,1100277,15-OCT-2014,,,,Active,Mossack Fonseca,OC395918,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016199,HIGHPOINT CORP.,HIGHPOINT CORP.,,ANG,British Anguilla,,CARRERA 43A NO 9 SUR - 91 TORRE NORTE OFC. 1104   MEDELLIN,COLOMBIA MEDELLIN COLOMBIA,2002516,28-FEB-2013,07-OCT-2014,28-SEP-2014,,Defaulted,Mossack Fonseca,2264313,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016395,MACKFIELD INDUSTRIES LTD.,MACKFIELD INDUSTRIES LTD.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003320,08-JUL-2014,,,,Active,Mossack Fonseca,2317547,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016368,ALGISA INVESTMENT INC.,ALGISA INVESTMENT INC.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003318,08-JUL-2014,,,,Active,Mossack Fonseca,2317528,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016525,BANDELIER LIMITED,BANDELIER LIMITED,,ANG,British Anguilla,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,2003344,28-JUL-2014,,,,Active,Mossack Fonseca,2319337,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016541,LINKFAIR INC.,LINKFAIR INC.,,ANG,British Anguilla,,MARIA CAROLINA RESTREPO CAÃ‘AVERA CARRERA 11 NO. 94 â€“ 47 OFICINA 702 BOGOTÃ â€“ COLOMBIA BOGOTA COLOMBIA,2003382,31-JUL-2014,,,,Active,Mossack Fonseca,2319656,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016671,SESA INVESTMENTS CORP.,SESA INVESTMENTS CORP.,,SEY,Seychelles,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,201799,25-MAR-2004,04-JAN-2006,31-DEC-2005,,Defaulted,Mossack Fonseca,014769,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10016672,EVEREST INVESTMENTS CORP.,EVEREST INVESTMENTS CORP.,,SEY,Seychelles,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,201800,25-MAR-2004,04-JAN-2006,31-DEC-2005,,Defaulted,Mossack Fonseca,014768,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017067,SAFRAN INC.,SAFRAN INC.,,ANG,British Anguilla,,MARIA CAROLINA RESTREPO CAÃ‘AVERA CARRERA 11 NO. 94 â€“ 47 OFICINA 702 BOGOTÃ â€“ COLOMBIA BOGOTA COLOMBIA,2003714,04-FEB-2015,,,,Active,Mossack Fonseca,2341225,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017073,JAYWICK LIMITED,JAYWICK LIMITED,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003324,08-JUL-2014,,,,Active,Mossack Fonseca,2317585,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017143,VALDEER GLOBAL LTD.,VALDEER GLOBAL LTD.,,ANG,British Anguilla,,SUAREZ & ASOCIADOS CONSULTORIA EMPRESARIAL CARRERA 11D NO. 118Âª-44   BOGOTA, COLOMBIA BOGOTA COLOMBIA,2003317,08-JUL-2014,,,,Active,Mossack Fonseca,2317514,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017445,LKS LTD.,LKS LTD. (EX-INVERLEOKA LIMITED),INVERLEOKA LIMITED,SEY,Seychelles,,DG & A - ABOGADOS CARRERA 7,  NO. 74 - 21  PISO 6 BOGOTA COLOMBIA,201495,11-SEP-2003,,,,Active,Mossack Fonseca,12805,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017510,ANCONA TRADING LIMITED,ANCONA TRADING LIMITED,,SEY,Seychelles,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,202412,04-JAN-2005,06-JUN-2011,31-DEC-2012,,Discontinued,Mossack Fonseca,018148,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017770,WYSEMORE INC.,WYSEMORE INC.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003348,16-JUL-2014,,,,Active,Mossack Fonseca,2318513,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017943,DESA TRADING INTERNATIONAL S.A. (DTINT.S.A.),DESA TRADING INTERNATIONAL S.A. (DTINT.S.A.),,PMA,Panama,,"DAINA DIDZIULIS CARRERA 9, 74-08 OFICINA 805 SANTAFE DE BOGOTA, COLOMBIA",20065,23-JAN-2001,05-JUL-2004,23-APR-2002,,Defaulted,Mossack Fonseca,80,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10017946,FEDINT INVESTMENTS INC.,FEDINT INVESTMENTS INC.,,PMA,Panama,,SR. LEO EISENBAND CRA 69 NO. 98-A-66 BOGOTA, COLOMBIA,20156,09-MAR-2001,14-JAN-2002,09-JUN-2002,,Defaulted,Mossack Fonseca,81,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10018183,SATFFORD INTERNATIONAL INC.,SATFFORD INTERNATIONAL INC.,,ANG,British Anguilla,,RICARDO SABOGAL & CIA LTDA CRA 12 NO 70-31 COLOMBIA, BOGOTA,2002911,22-NOV-2013,,,,Active,Mossack Fonseca,2294398,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10018235,CHEVERELL CORP.,CHEVERELL CORP.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2004023,04-AUG-2015,,,,Active,Mossack Fonseca,2361533,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10018245,CHALET SERVICE GLOBAL LTD.,CHALET SERVICE GLOBAL LTD.,,ANG,British Anguilla,,RICARDO SABOGAL & CIA LTDA CRA 12 NO 70-31 COLOMBIA, BOGOTA,2002738,25-JUL-2013,,,,Active,Mossack Fonseca,2283128,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10018246,GRADAR S.A.,GRADAR S.A.,,PMA,Panama,,MORENO & ASSOCIATES TRADE FACILITORS CALLE 66 NO. 3-19 OF 402 BOGOTA COLOMBIA,20814,15-JAN-1997,05-JUL-2004,15-APR-2003,,Defaulted,Mossack Fonseca,66,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10018655,NOVAX CORP,NOVAX CORP,,ANG,British Anguilla,,ELVIA JIMENEZ DE URREA CRA. 43 A NO. 1 A SUR 29 OF 302 MEDELLÃN ANTIOQUIA, COLOMBIA,2003389,19-AUG-2014,,,,Active,Mossack Fonseca,2320778,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019272,CHARCOT INC.,CHARCOT INC.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2004022,04-AUG-2015,,,,Active,Mossack Fonseca,2361552,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019316,TRANSCONTINENTAL EDUCATION GROUP INC,TRANSCONTINENTAL EDUCATION GROUP INC,,ANG,British Anguilla,,"JULIANA RESTREPO HERON CALLE 12 SUR 25-15, MALL COMPLEX LOS BALSOS, INTERIOR 224 MEDELLÃN COLOMBIA",2003985,14-JUL-2015,,,,Active,Mossack Fonseca,2359634,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019379,TIDEWAY CORP.,TIDEWAY CORP.,,ANG,British Anguilla,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,2004065,11-SEP-2015,,,,Active,Mossack Fonseca,2364388,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019395,ROUNDTREE CORPORATION,ROUNDTREE CORPORATION,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003319,08-JUL-2014,,,,Active,Mossack Fonseca,2317533,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019442,KEDRON S.A.,KEDRON S.A.,,ANG,British Anguilla,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,2003340,15-JUL-2014,,,,Active,Mossack Fonseca,2318251,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10019538,CLOVERGATE CORP.,CLOVERGATE CORP.,,ANG,British Anguilla,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,2004044,19-AUG-2015,,,,Active,Mossack Fonseca,2362716,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020033,ELLERBEE CORPORATION,ELLERBEE CORPORATION,,ANG,British Anguilla,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,2003713,04-FEB-2015,,,,Active,Mossack Fonseca,2341211,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020089,VADEL INVESTMENTS INC.,VADEL INVESTMENTS INC.,,SEY,Seychelles,,KAREL BENTATA ZLIECHOVEC CALLE 94A NO. 7A-95 BOGOTA COLOMBIA,204207,13-JAN-2006,,,,Active,Mossack Fonseca,025466,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020097,PENTA FINANCE INC.,PENTA FINANCE INC.,,SEY,Seychelles,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,205114,02-JUN-2006,11-JAN-2011,31-DEC-2010,,Defaulted,Mossack Fonseca,028656,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020192,CARA LIMITED,CARA LIMITED,,SEY,Seychelles,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,204636,16-MAR-2006,11-JAN-2011,31-DEC-2010,,Defaulted,Mossack Fonseca,026860,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020235,SELMA ASSOCIATES CORP.,SELMA ASSOCIATES CORP.,,SEY,Seychelles,,KAREL BENTATA ZLIECHOVEC CALLE 94A NO. 7A-95 BOGOTA COLOMBIA,203182,03-JUN-2005,,,,Active,Mossack Fonseca,021061,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020490,SALLERVALE COMPANY LTD.,SALLERVALE COMPANY LTD.,,ANG,British Anguilla,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,2002785,20-AUG-2013,,,,Active,Mossack Fonseca,2284805,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020634,ABBEY CORPORATION,ABBEY CORPORATION,,ANG,British Anguilla,,MARIA CAROLINA RESTREPO CAÃ‘AVERA CARRERA 11 NO. 94 â€“ 47 OFICINA 702 BOGOTÃ â€“ COLOMBIA BOGOTA COLOMBIA,2003379,31-JUL-2014,,,,Active,Mossack Fonseca,2319637,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020706,AZALEA CORP.,AZALEA CORP.,,ANG,British Anguilla,,"JULIANA RESTREPO HERON CALLE 12 SUR 25-15, MALL COMPLEX LOS BALSOS, INTERIOR 224 MEDELLÃN COLOMBIA",2002925,05-DEC-2013,,,,Active,Mossack Fonseca,2299688,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10020900,MACLEAN HOLDING S.A.,MACLEAN HOLDING S.A.,,SEY,Seychelles,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,209901,24-SEP-2008,29-APR-2010,31-DEC-2010,,Defaulted,Mossack Fonseca,054543,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10021215,SOUTHEAST INVESTMENT CORPORATION,SOUTHEAST INVESTMENT CORPORATION,,PMA,Panama,,SOUTHEAST INVESTMENT CORPORATION AVENIDA CALLE 83 #10-33 BOGOTÃ, COLOMBIA,20594,02-AUG-2001,,,,Active,Mossack Fonseca,77,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10021578,VERNE CAPITAL LLP,VERNE CAPITAL LLP,,UK,United Kingdom,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",1100246,09-JUN-2014,,,,Active,Mossack Fonseca,OC393669,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10021594,SLOAN INVESTMENTS LLP,SLOAN INVESTMENTS LLP,,UK,United Kingdom,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",1100249,18-JUN-2014,,,,Active,Mossack Fonseca,OC393819,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10021894,MURRAY PARK GROUP S.A.,MURRAY PARK GROUP S.A.,,SEY,Seychelles,,KAREL BENTATA ZLIECHOVEC CALLE 94A NO. 7A-95 BOGOTA COLOMBIA,207279,19-MAR-2007,,,,Active,Mossack Fonseca,035529,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023490,FOSBURY HOLDINGS INC.,FOSBURY HOLDINGS INC.,,PMA,Panama,,ACOSTA ABOGADOS CARRERA 11 NO. 82-01  OF. 902 BOGOTA COLOMBIA *S.I.*,21030,27-DEC-2001,30-NOV-2007,15-JAN-2010,,Dissolved,Mossack Fonseca,22,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023764,FUTURE BRIGHT INVESTMENTS INC.,FUTURE BRIGHT INVESTMENTS INC.,,SEY,Seychelles,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,209628,21-JUL-2008,,,,Active,Mossack Fonseca,052194,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023792,JORDAN MANAGEMENT TRADING LLP,JORDAN MANAGEMENT TRADING LLP,,UK,United Kingdom,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,1100270,14-AUG-2014,,,,Active,Mossack Fonseca,OC394807,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023797,TALBOR TRADING BUSINESS LLP,TALBOR TRADING BUSINESS LLP,,UK,United Kingdom,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,1100271,21-AUG-2014,,,,Active,Mossack Fonseca,OC394898,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023842,NULI CORPORATION LLP,NULI CORPORATION LLP,,UK,United Kingdom,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,1100267,29-JUL-2014,,,,Active,Mossack Fonseca,OC394507,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10023878,NEW AUTOMOVILE DEVELOPMENT LLP,NEW AUTOMOVILE DEVELOPMENT LLP,,UK,United Kingdom,,RICARDO SABOGAL & CIA LTDA CRA. 13 NO. 98-70, OFICINA 301  BOGOTÃ  COLOMBIA BOGOTA COLOMBIA,1100212,23-DEC-2013,,,,Active,Mossack Fonseca,OC390059,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
